id,name,code
22481,Meerut,29
22482,Jaipur,18
22483,Jaipur,18
22484,Agra,3
22485,Jaipur,18
22486,Hyderabad,16
22487,Srinagar,44
22488,Hyderabad,16
22489,Hyderabad,16
22490,Surat,45
22491,Meerut,29
22492,Patna,38
22493,Kalyan,19
22494,Kanpur,20
22495,Mumbai,32
22496,Delhi,10
22497,Hyderabad,16
22498,Meerut,29
22499,Surat,45
22500,Varanasi,49
22501,Srinagar,44
22502,Delhi,10
22503,Delhi,10
22504,Bangalore,5
22505,Thane,46
22506,Thane,46
22507,Nashik,37
22508,Chennai,8
22509,Ahmedabad,4
22510,Thane,46
22511,Agra,3
22512,Vasai-Virar,50
22513,Kalyan,19
22514,Surat,45
22515,Ghaziabad,13
22516,Indore,17
22517,Lucknow,24
22518,Srinagar,44
22519,Surat,45
22520,Ghaziabad,13
22521,Ludhiana,25
22522,Vasai-Virar,50
22523,Ludhiana,25
22524,Kalyan,19
22525,Ahmedabad,4
22526,Vasai-Virar,50
22527,Indore,17
22528,Chennai,8
22529,Jaipur,18
22530,Visakhapatnam,51
22531,Lucknow,24
22532,Kalyan,19
22533,Srinagar,44
22534,Visakhapatnam,51
22535,Nagpur,33
22536,Surat,45
22537,Ludhiana,25
22538,Vadodara,48
22539,Kolkata,23
22540,Thane,46
22541,Chennai,8
22542,Visakhapatnam,51
22543,Vasai-Virar,50
22544,Mumbai,32
22545,Vadodara,48
22546,Nashik,37
22547,Thane,46
22548,Lucknow,24
22549,Ahmedabad,4
22550,Ludhiana,25
22551,Kalyan,19
22552,Lucknow,24
22553,Rajkot,40
22554,Ludhiana,25
22555,Bhopal,7
22556,Kalyan,19
22557,Pune,39
22558,Ahmedabad,4
22559,Kolkata,23
22560,Indore,17
22561,Thane,46
22562,Faridabad,11
22563,Lucknow,24
22564,Ghaziabad,13
22565,Kolkata,23
22566,Thane,46
22567,Ahmedabad,4
22568,Bangalore,5
22569,Indore,17
22570,Rajkot,40
22571,Surat,45
22572,Varanasi,49
22573,Kolkata,23
22574,Hyderabad,16
22575,Mumbai,32
22576,Agra,3
22577,Bangalore,5
22578,Vadodara,48
22579,Lucknow,24
22580,Thane,46
22581,Hyderabad,16
22582,Surat,45
22583,Visakhapatnam,51
22584,Mumbai,32
22585,Chennai,8
22586,Pune,39
22587,Varanasi,49
22588,Hyderabad,16
22589,Srinagar,44
22590,Pune,39
22591,Vasai-Virar,50
22592,Hyderabad,16
22593,Rajkot,40
22594,Visakhapatnam,51
22595,Meerut,29
22596,Chennai,8
22597,Indore,17
22598,Nashik,37
22599,Hyderabad,16
22600,Chennai,8
22601,Mumbai,32
22602,Ludhiana,25
22603,Delhi,10
22604,Surat,45
22605,Ludhiana,25
22606,Ludhiana,25
22607,Ludhiana,25
22608,Thane,46
22609,Pune,39
22610,Delhi,10
22611,Pune,39
22612,Delhi,10
22613,Ahmedabad,4
22614,Lucknow,24
22615,Lucknow,24
22616,Kalyan,19
22617,Bangalore,5
22618,Meerut,29
22619,Jaipur,18
22620,Indore,17
22621,Visakhapatnam,51
22622,Mumbai,32
22623,Surat,45
22624,Chennai,8
22625,Kolkata,23
22626,Indore,17
22627,Thane,46
22628,Ludhiana,25
22629,Bhopal,7
22630,Rajkot,40
22631,Ghaziabad,13
22632,Hyderabad,16
22633,Nashik,37
22634,Ghaziabad,13
22635,Thane,46
22636,Surat,45
22637,Srinagar,44
22638,Bangalore,5
22639,Ludhiana,25
22640,Nagpur,33
22641,Mumbai,32
22642,Kalyan,19
22643,Thane,46
22644,Ludhiana,25
22645,Pune,39
22646,Kanpur,20
22647,Agra,3
22648,Lucknow,24
22649,Bangalore,5
22650,Hyderabad,16
22651,Indore,17
22652,Ludhiana,25
22653,Rajkot,40
22654,Nagpur,33
22655,Mumbai,32
22656,Jaipur,18
22657,Jaipur,18
22658,Mumbai,32
22659,Kalyan,19
22660,Hyderabad,16
22661,Lucknow,24
22662,Kalyan,19
22663,Kolkata,23
22664,Mumbai,32
22665,Lucknow,24
22666,Ahmedabad,4
22667,Kalyan,19
22668,Hyderabad,16
22669,Jaipur,18
22670,Patna,38
22671,Srinagar,44
22672,Ahmedabad,4
22673,Patna,38
22674,Kolkata,23
22675,Visakhapatnam,51
22676,Jaipur,18
22677,Delhi,10
22678,Meerut,29
22679,Pune,39
22680,Meerut,29
22681,Kalyan,19
22682,M.Com,26
22683,Lucknow,24
22684,Nagpur,33
22685,Hyderabad,16
22686,Vasai-Virar,50
22687,Pune,39
22688,Srinagar,44
22689,Delhi,10
22690,Rajkot,40
22691,Visakhapatnam,51
22692,Srinagar,44
22693,Kalyan,19
22694,Kalyan,19
22695,Nagpur,33
22696,Faridabad,11
22697,Hyderabad,16
22698,Varanasi,49
22699,Pune,39
22700,Visakhapatnam,51
22701,Meerut,29
22702,Patna,38
22703,Srinagar,44
22704,Kalyan,19
22705,Surat,45
22706,Bhopal,7
22707,Pune,39
22708,Nagpur,33
22709,Hyderabad,16
22710,Hyderabad,16
22711,Delhi,10
22712,Kalyan,19
22713,Bhopal,7
22714,Chennai,8
22715,Thane,46
22716,Vasai-Virar,50
22717,Indore,17
22718,Meerut,29
22719,Mumbai,32
22720,Srinagar,44
22721,Chennai,8
22722,Visakhapatnam,51
22723,Kalyan,19
22724,Kolkata,23
22725,Surat,45
22726,Kolkata,23
22727,Kolkata,23
22728,Surat,45
22729,Vasai-Virar,50
22730,Kalyan,19
22731,Jaipur,18
22732,Ghaziabad,13
22733,Nashik,37
22734,Delhi,10
22735,Mumbai,32
22736,Patna,38
22737,Bhopal,7
22738,Agra,3
22739,Faridabad,11
22740,Delhi,10
22741,Srinagar,44
22742,Kalyan,19
22743,Hyderabad,16
22744,Bhopal,7
22745,Bhopal,7
22746,Ahmedabad,4
22747,Delhi,10
22748,Chennai,8
22749,Pune,39
22750,Ahmedabad,4
22751,Faridabad,11
22752,Patna,38
22753,Kolkata,23
22754,Nashik,37
22755,Bhopal,7
22756,Visakhapatnam,51
22757,Vadodara,48
22758,Jaipur,18
22759,Bhopal,7
22760,Visakhapatnam,51
22761,Patna,38
22762,Visakhapatnam,51
22763,Varanasi,49
22764,Faridabad,11
22765,Rajkot,40
22766,Visakhapatnam,51
22767,Srinagar,44
22768,Thane,46
22769,Bhopal,7
22770,Agra,3
22771,Surat,45
22772,Visakhapatnam,51
22773,Bhopal,7
22774,Kolkata,23
22775,Ghaziabad,13
22776,Chennai,8
22777,Vasai-Virar,50
22778,Kalyan,19
22779,Varanasi,49
22780,Visakhapatnam,51
22781,Indore,17
22782,Agra,3
22783,Ahmedabad,4
22784,Faridabad,11
22785,Kanpur,20
22786,Ghaziabad,13
22787,Faridabad,11
22788,Bhopal,7
22789,Vadodara,48
22790,Nagpur,33
22791,Meerut,29
22792,Pune,39
22793,Hyderabad,16
22794,Lucknow,24
22795,Ludhiana,25
22796,Chennai,8
22797,Bhopal,7
22798,Hyderabad,16
22799,Mumbai,32
22800,Thane,46
22801,Delhi,10
22802,Hyderabad,16
22803,Surat,45
22804,Ahmedabad,4
22805,Ludhiana,25
22806,Patna,38
22807,Nagpur,33
22808,Bangalore,5
22809,Agra,3
22810,Delhi,10
22811,Patna,38
22812,Kalyan,19
22813,Hyderabad,16
22814,Agra,3
22815,Rajkot,40
22816,Indore,17
22817,Ludhiana,25
22818,Kanpur,20
22819,Thane,46
22820,Thane,46
22821,Bhopal,7
22822,Srinagar,44
22823,Kalyan,19
22824,Rajkot,40
22825,Agra,3
22826,Chennai,8
22827,Chennai,8
22828,Patna,38
22829,Jaipur,18
22830,Chennai,8
22831,Lucknow,24
22832,Thane,46
22833,Ludhiana,25
22834,Surat,45
22835,Vasai-Virar,50
22836,Vasai-Virar,50
22837,Srinagar,44
22838,Bhopal,7
22839,Nashik,37
22840,Kalyan,19
22841,Bangalore,5
22842,Srinagar,44
22843,Hyderabad,16
22844,Surat,45
22845,Agra,3
22846,Rajkot,40
22847,Srinagar,44
22848,Ghaziabad,13
22849,Bhopal,7
22850,Srinagar,44
22851,Rajkot,40
22852,Lucknow,24
22853,Kalyan,19
22854,Varanasi,49
22855,Visakhapatnam,51
22856,Agra,3
22857,Srinagar,44
22858,Agra,3
22859,Hyderabad,16
22860,Faridabad,11
22861,Delhi,10
22862,Agra,3
22863,Faridabad,11
22864,Kalyan,19
22865,Hyderabad,16
22866,Lucknow,24
22867,Bangalore,5
22868,Kanpur,20
22869,Patna,38
22870,Jaipur,18
22871,Vasai-Virar,50
22872,Srinagar,44
22873,Kalyan,19
22874,Chennai,8
22875,Indore,17
22876,Ahmedabad,4
22877,Kalyan,19
22878,Srinagar,44
22879,Indore,17
22880,Vadodara,48
22881,Thane,46
22882,Mumbai,32
22883,Indore,17
22884,Kolkata,23
22885,Bhopal,7
22886,Rajkot,40
22887,Lucknow,24
22888,Thane,46
22889,Vadodara,48
22890,Kalyan,19
22891,Pune,39
22892,Nagpur,33
22893,Bhopal,7
22894,Lucknow,24
22895,Lucknow,24
22896,Indore,17
22897,Bangalore,5
22898,Hyderabad,16
22899,Thane,46
22900,Pune,39
22901,Faridabad,11
22902,Delhi,10
22903,Meerut,29
22904,Kolkata,23
22905,Rajkot,40
22906,Kanpur,20
22907,Rajkot,40
22908,Vasai-Virar,50
22909,Jaipur,18
22910,Jaipur,18
22911,Agra,3
22912,Pune,39
22913,Nagpur,33
22914,Hyderabad,16
22915,Kalyan,19
22916,Vadodara,48
22917,Kalyan,19
22918,Vasai-Virar,50
22919,Pune,39
22920,Kalyan,19
22921,Bhopal,7
22922,Pune,39
22923,Srinagar,44
22924,Visakhapatnam,51
22925,Hyderabad,16
22926,Vasai-Virar,50
22927,Lucknow,24
22928,Pune,39
22929,Ludhiana,25
22930,Indore,17
22931,Thane,46
22932,Ahmedabad,4
22933,Surat,45
22934,Kolkata,23
22935,Meerut,29
22936,Kanpur,20
22937,Ghaziabad,13
22938,Kolkata,23
22939,Nashik,37
22940,Nagpur,33
22941,Delhi,10
22942,Hyderabad,16
22943,Rajkot,40
22944,Ghaziabad,13
22945,Nagpur,33
22946,Mumbai,32
22947,Indore,17
22948,Indore,17
22949,Surat,45
22950,Surat,45
22951,Hyderabad,16
22952,Agra,3
22953,Pune,39
22954,Visakhapatnam,51
22955,Visakhapatnam,51
22956,Rajkot,40
22957,Ludhiana,25
22958,Chennai,8
22959,Nashik,37
22960,Patna,38
22961,Nalyan,35
22962,Ghaziabad,13
22963,Hyderabad,16
22964,Visakhapatnam,51
22965,Visakhapatnam,51
22966,Meerut,29
22967,Hyderabad,16
22968,Bhopal,7
22969,Lucknow,24
22970,Bhopal,7
22971,Ahmedabad,4
22972,Patna,38
22973,Hyderabad,16
22974,Chennai,8
22975,Delhi,10
22976,Vasai-Virar,50
22977,Varanasi,49
22978,Bangalore,5
22979,Indore,17
22980,Visakhapatnam,51
22981,Lucknow,24
22982,Pune,39
22983,Kanpur,20
22984,Kalyan,19
22985,Kanpur,20
22986,Vasai-Virar,50
22987,Jaipur,18
22988,Lucknow,24
22989,Hyderabad,16
22990,Ludhiana,25
22991,Visakhapatnam,51
22992,Ghaziabad,13
22993,Srinagar,44
22994,Varanasi,49
22995,Pune,39
22996,Agra,3
22997,Surat,45
22998,Mumbai,32
22999,Chennai,8
23000,Kalyan,19
23001,Kalyan,19
23002,Agra,3
23003,Vasai-Virar,50
23004,Mumbai,32
23005,Srinagar,44
23006,Jaipur,18
23007,Meerut,29
23008,Visakhapatnam,51
23009,Kolkata,23
23010,Lucknow,24
23011,Rajkot,40
23012,Lucknow,24
23013,Surat,45
23014,Nagpur,33
23015,Chennai,8
23016,Srinagar,44
23017,Agra,3
23018,Bhopal,7
23019,Bhopal,7
23020,Rajkot,40
23021,Ghaziabad,13
23022,Thane,46
23023,Ahmedabad,4
23024,Agra,3
23025,Srinagar,44
23026,Vasai-Virar,50
23027,Surat,45
23028,Bhopal,7
23029,Bhopal,7
23030,Meerut,29
23031,Visakhapatnam,51
23032,Meerut,29
23033,Kalyan,19
23034,Kalyan,19
23035,Nagpur,33
23036,Vasai-Virar,50
23037,Bangalore,5
23038,Vasai-Virar,50
23039,Nashik,37
23040,Vasai-Virar,50
23041,Visakhapatnam,51
23042,Surat,45
23043,Agra,3
23044,Varanasi,49
23045,Kolkata,23
23046,Delhi,10
23047,Bhopal,7
23048,Lucknow,24
23049,Indore,17
23050,Lucknow,24
23051,Meerut,29
23052,Bhopal,7
23053,Thane,46
23054,Mumbai,32
23055,Indore,17
23056,Kolkata,23
23057,Hyderabad,16
23058,Ahmedabad,4
23059,Thane,46
23060,Bangalore,5
23061,Agra,3
23062,Ludhiana,25
23063,Vasai-Virar,50
23064,Bhopal,7
23065,Kalyan,19
23066,Kalyan,19
23067,Pune,39
23068,Hyderabad,16
23069,Thane,46
23070,Bhopal,7
23071,Agra,3
23072,Meerut,29
23073,Pune,39
23074,Pune,39
23075,Ghaziabad,13
23076,Jaipur,18
23077,Delhi,10
23078,Vasai-Virar,50
23079,Visakhapatnam,51
23080,Kolkata,23
23081,Delhi,10
23082,Indore,17
23083,Visakhapatnam,51
23084,Varanasi,49
23085,Jaipur,18
23086,Meerut,29
23087,Mumbai,32
23088,Meerut,29
23089,Visakhapatnam,51
23090,Ahmedabad,4
23091,Jaipur,18
23092,Kalyan,19
23093,Patna,38
23094,Pune,39
23095,Nashik,37
23096,Vadodara,48
23097,Meerut,29
23098,Nashik,37
23099,Patna,38
23100,Rajkot,40
23101,Nagpur,33
23102,Kalyan,19
23103,Varanasi,49
23104,Nashik,37
23105,Surat,45
23106,Thane,46
23107,Nashik,37
23108,Surat,45
23109,Ghaziabad,13
23110,Srinagar,44
23111,Agra,3
23112,Vasai-Virar,50
23113,Nagpur,33
23114,Surat,45
23115,Nashik,37
23116,Kanpur,20
23117,Bangalore,5
23118,Pune,39
23119,Rajkot,40
23120,Bangalore,5
23121,Bangalore,5
23122,Vasai-Virar,50
23123,Bangalore,5
23124,Srinagar,44
23125,Patna,38
23126,Jaipur,18
23127,Chennai,8
23128,Visakhapatnam,51
23129,Hyderabad,16
23130,Lucknow,24
23131,Ahmedabad,4
23132,Visakhapatnam,51
23133,Kalyan,19
23134,Vadodara,48
23135,Indore,17
23136,Ghaziabad,13
23137,Pune,39
23138,Agra,3
23139,Bangalore,5
23140,Lucknow,24
23141,Bangalore,5
23142,Hyderabad,16
23143,Mumbai,32
23144,Ahmedabad,4
23145,Thane,46
23146,Kalyan,19
23147,Indore,17
23148,Pune,39
23149,Ludhiana,25
23150,Thane,46
23151,Kalyan,19
23152,Ludhiana,25
23153,Surat,45
23154,Ghaziabad,13
23155,Vadodara,48
23156,Ahmedabad,4
23157,Hyderabad,16
23158,Bhopal,7
23159,Faridabad,11
23160,Vasai-Virar,50
23161,Kalyan,19
23162,Chennai,8
23163,Vadodara,48
23164,Kanpur,20
23165,Srinagar,44
23166,Agra,3
23167,Chennai,8
23168,Vasai-Virar,50
23169,Kanpur,20
23170,Bhopal,7
23171,Lucknow,24
23172,Lucknow,24
23173,Meerut,29
23174,Jaipur,18
23175,Jaipur,18
23176,Thane,46
23177,Nagpur,33
23178,Lucknow,24
23179,Kolkata,23
23180,Srinagar,44
23181,Mumbai,32
23182,Varanasi,49
23183,Bhopal,7
23184,Chennai,8
23185,Vasai-Virar,50
23186,Chennai,8
23187,Ludhiana,25
23188,Bhopal,7
23189,Surat,45
23190,Meerut,29
23191,Vasai-Virar,50
23192,Meerut,29
23193,Chennai,8
23194,Vasai-Virar,50
23195,Pune,39
23196,Bangalore,5
23197,Bangalore,5
23198,Ghaziabad,13
23199,Agra,3
23200,Rajkot,40
23201,Kolkata,23
23202,Kolkata,23
23203,Kalyan,19
23204,Chennai,8
23205,Ghaziabad,13
23206,Chennai,8
23207,Kanpur,20
23208,Agra,3
23209,Bangalore,5
23210,Kanpur,20
23211,Kalyan,19
23212,Ludhiana,25
23213,Vadodara,48
23214,Faridabad,11
23215,Kolkata,23
23216,Kalyan,19
23217,Patna,38
23218,Nashik,37
23219,Chennai,8
23220,Thane,46
23221,Srinagar,44
23222,Visakhapatnam,51
23223,Agra,3
23224,Jaipur,18
23225,Visakhapatnam,51
23226,Mumbai,32
23227,Surat,45
23228,Vasai-Virar,50
23229,Agra,3
23230,Pune,39
23231,Ludhiana,25
23232,Vasai-Virar,50
23233,Lucknow,24
23234,Chennai,8
23235,Nashik,37
23236,Ahmedabad,4
23237,Hyderabad,16
23238,Varanasi,49
23239,Thane,46
23240,Mumbai,32
23241,Bhopal,7
23242,Bangalore,5
23243,Hyderabad,16
23244,Chennai,8
23245,Lucknow,24
23246,Lucknow,24
23247,Ghaziabad,13
23248,Ahmedabad,4
23249,Faridabad,11
23250,Lucknow,24
23251,Kalyan,19
23252,Kalyan,19
23253,Lucknow,24
23254,Indore,17
23255,Pune,39
23256,Bhopal,7
23257,Visakhapatnam,51
23258,Agra,3
23259,Surat,45
23260,Srinagar,44
23261,Lucknow,24
23262,Pune,39
23263,Kalyan,19
23264,Thane,46
23265,Kolkata,23
23266,Kalyan,19
23267,Agra,3
23268,Nashik,37
23269,Patna,38
23270,Rajkot,40
23271,Ludhiana,25
23272,Mumbai,32
23273,Kolkata,23
23274,Chennai,8
23275,Mumbai,32
23276,Bangalore,5
23277,Mumbai,32
23278,Vasai-Virar,50
23279,Ghaziabad,13
23280,Bangalore,5
23281,Chennai,8
23282,Hyderabad,16
23283,Lucknow,24
23284,Nashik,37
23285,Lucknow,24
23286,Delhi,10
23287,Mumbai,32
23288,Thane,46
23289,Hyderabad,16
23290,Agra,3
23291,Vadodara,48
23292,Nagpur,33
23293,Pune,39
23294,Thane,46
23295,Hyderabad,16
23296,Jaipur,18
23297,Patna,38
23298,Bhopal,7
23299,Hyderabad,16
23300,Ghaziabad,13
23301,Agra,3
23302,Vadodara,48
23303,Srinagar,44
23304,Lucknow,24
23305,Surat,45
23306,Delhi,10
23307,Ludhiana,25
23308,Agra,3
23309,Ahmedabad,4
23310,Agra,3
23311,Visakhapatnam,51
23312,Kalyan,19
23313,Bangalore,5
23314,Visakhapatnam,51
23315,Varanasi,49
23316,Hyderabad,16
23317,Nagpur,33
23318,Chennai,8
23319,Bangalore,5
23320,Thane,46
23321,Vasai-Virar,50
23322,Thane,46
23323,Lucknow,24
23324,Jaipur,18
23325,Bhopal,7
23326,Surat,45
23327,Agra,3
23328,Thane,46
23329,Pune,39
23330,Ghaziabad,13
23331,Vasai-Virar,50
23332,Nagpur,33
23333,Pune,39
23334,Pune,39
23335,Kolkata,23
23336,Ahmedabad,4
23337,Ahmedabad,4
23338,Vasai-Virar,50
23339,Kalyan,19
23340,Kanpur,20
23341,Ghaziabad,13
23342,Ahmedabad,4
23343,Pune,39
23344,Kalyan,19
23345,Kolkata,23
23346,Bangalore,5
23347,Agra,3
23348,Nagpur,33
23349,Ghaziabad,13
23350,Thane,46
23351,Kalyan,19
23352,Indore,17
23353,Varanasi,49
23354,Vadodara,48
23355,Surat,45
23356,Delhi,10
23357,Ludhiana,25
23358,Ghaziabad,13
23359,Bhopal,7
23360,Mumbai,32
23361,Pune,39
23362,Mumbai,32
23363,Thane,46
23364,Kolkata,23
23365,Patna,38
23366,Nashik,37
23367,Varanasi,49
23368,Srinagar,44
23369,Thane,46
23370,Ludhiana,25
23371,Visakhapatnam,51
23372,Kalyan,19
23373,Jaipur,18
23374,Kanpur,20
23375,Kolkata,23
23376,Ahmedabad,4
23377,Thane,46
23378,Delhi,10
23379,Ludhiana,25
23380,Indore,17
23381,Agra,3
23382,Hyderabad,16
23383,Pune,39
23384,Nagpur,33
23385,Bhopal,7
23386,Thane,46
23387,Kalyan,19
23388,Agra,3
23389,Faridabad,11
23390,Jaipur,18
23391,Kanpur,20
23392,Pune,39
23393,Thane,46
23394,Surat,45
23395,Kolkata,23
23396,Vasai-Virar,50
23397,Agra,3
23398,Agra,3
23399,Bhopal,7
23400,Mumbai,32
23401,Bangalore,5
23402,Kolkata,23
23403,Delhi,10
23404,Bangalore,5
23405,Delhi,10
23406,Hyderabad,16
23407,Srinagar,44
23408,Thane,46
23409,Ghaziabad,13
23410,Pune,39
23411,Bangalore,5
23412,Surat,45
23413,Srinagar,44
23414,Ludhiana,25
23415,Ahmedabad,4
23416,Vadodara,48
23417,Vadodara,48
23418,Agra,3
23419,Hyderabad,16
23420,Meerut,29
23421,Delhi,10
23422,Nagpur,33
23423,Hyderabad,16
23424,Pune,39
23425,Chennai,8
23426,Mumbai,32
23427,Kolkata,23
23428,Lucknow,24
23429,Thane,46
23430,Hyderabad,16
23431,Ghaziabad,13
23432,Kolkata,23
23433,Kolkata,23
23434,Kalyan,19
23435,Varanasi,49
23436,Meerut,29
23437,Agra,3
23438,Meerut,29
23439,Bangalore,5
23440,Ludhiana,25
23441,Ahmedabad,4
23442,Varanasi,49
23443,Faridabad,11
23444,Visakhapatnam,51
23445,Lucknow,24
23446,Bhopal,7
23447,Indore,17
23448,Thane,46
23449,Ahmedabad,4
23450,Rajkot,40
23451,Hyderabad,16
23452,Vadodara,48
23453,Ahmedabad,4
23454,Surat,45
23455,Bhopal,7
23456,Thane,46
23457,Jaipur,18
23458,Kolkata,23
23459,Chennai,8
23460,Bhopal,7
23461,Surat,45
23462,Pune,39
23463,Patna,38
23464,Ghaziabad,13
23465,Delhi,10
23466,Mumbai,32
23467,Srinagar,44
23468,Patna,38
23469,Srinagar,44
23470,Ludhiana,25
23471,Kalyan,19
23472,Delhi,10
23473,Patna,38
23474,Kolkata,23
23475,Visakhapatnam,51
23476,Delhi,10
23477,Vasai-Virar,50
23478,Thane,46
23479,Surat,45
23480,Bhopal,7
23481,Lucknow,24
23482,Bhopal,7
23483,Ludhiana,25
23484,Chennai,8
23485,Visakhapatnam,51
23486,Vasai-Virar,50
23487,Jaipur,18
23488,Ghaziabad,13
23489,Agra,3
23490,Jaipur,18
23491,Bhopal,7
23492,Lucknow,24
23493,Chennai,8
23494,Delhi,10
23495,Vadodara,48
23496,Surat,45
23497,Thane,46
23498,Ghaziabad,13
23499,Vasai-Virar,50
23500,Hyderabad,16
23501,Meerut,29
23502,Lucknow,24
23503,Srinagar,44
23504,Kanpur,20
23505,Faridabad,11
23506,Kolkata,23
23507,Kanpur,20
23508,Agra,3
23509,Vadodara,48
23510,Ghaziabad,13
23511,Rajkot,40
23512,Meerut,29
23513,Thane,46
23514,Ludhiana,25
23515,Kalyan,19
23516,Nashik,37
23517,Jaipur,18
23518,Kolkata,23
23519,Jaipur,18
23520,Mumbai,32
23521,Ghaziabad,13
23522,Thane,46
23523,Chennai,8
23524,Mumbai,32
23525,Hyderabad,16
23526,Pune,39
23527,Ahmedabad,4
23528,Agra,3
23529,Thane,46
23530,Nagpur,33
23531,Kanpur,20
23532,Varanasi,49
23533,Bangalore,5
23534,Ahmedabad,4
23535,Patna,38
23536,Kalyan,19
23537,Vadodara,48
23538,Agra,3
23539,Bhopal,7
23540,Lucknow,24
23541,Patna,38
23542,Vadodara,48
23543,Ghaziabad,13
23544,Agra,3
23545,Kolkata,23
23546,Faridabad,11
23547,Mumbai,32
23548,Agra,3
23549,Vadodara,48
23550,Meerut,29
23551,Rajkot,40
23552,Thane,46
23553,Kolkata,23
23554,Vasai-Virar,50
23555,Pune,39
23556,Bangalore,5
23557,Visakhapatnam,51
23558,Hyderabad,16
23559,Hyderabad,16
23560,Srinagar,44
23561,Vasai-Virar,50
23562,Indore,17
23563,Vasai-Virar,50
23564,Nagpur,33
23565,Srinagar,44
23566,Lucknow,24
23567,Faridabad,11
23568,Surat,45
23569,Bangalore,5
23570,Pune,39
23571,Kolkata,23
23572,Ahmedabad,4
23573,Kolkata,23
23574,Kolkata,23
23575,Ludhiana,25
23576,Surat,45
23577,Varanasi,49
23578,Ludhiana,25
23579,Surat,45
23580,Indore,17
23581,Visakhapatnam,51
23582,Varanasi,49
23583,Kalyan,19
23584,Patna,38
23585,Varanasi,49
23586,Vasai-Virar,50
23587,Ahmedabad,4
23588,Ahmedabad,4
23589,Mumbai,32
23590,Lucknow,24
23591,Rajkot,40
23592,Pune,39
23593,Agra,3
23594,Srinagar,44
23595,Surat,45
23596,Lucknow,24
23597,Meerut,29
23598,Meerut,29
23599,Kolkata,23
23600,Pune,39
23601,Surat,45
23602,Bhopal,7
23603,Surat,45
23604,Ludhiana,25
23605,Patna,38
23606,Nashik,37
23607,Kanpur,20
23608,Nashik,37
23609,Vasai-Virar,50
23610,Rajkot,40
23611,Kalyan,19
23612,Thane,46
23613,Ghaziabad,13
23614,Ahmedabad,4
23615,Surat,45
23616,Hyderabad,16
23617,Mumbai,32
23618,Lucknow,24
23619,Delhi,10
23620,Patna,38
23621,Meerut,29
23622,Mumbai,32
23623,Varanasi,49
23624,Delhi,10
23625,Lucknow,24
23626,Chennai,8
23627,Varanasi,49
23628,Hyderabad,16
23629,Rajkot,40
23630,Pune,39
23631,Surat,45
23632,Bhopal,7
23633,Patna,38
23634,Kanpur,20
23635,Ludhiana,25
23636,Kanpur,20
23637,Chennai,8
23638,Ahmedabad,4
23639,Ahmedabad,4
23640,Kolkata,23
23641,Vasai-Virar,50
23642,Meerut,29
23643,Nashik,37
23644,Bhopal,7
23645,Nashik,37
23646,Visakhapatnam,51
23647,Nashik,37
23648,Surat,45
23649,Faridabad,11
23650,Pune,39
23651,Srinagar,44
23652,Chennai,8
23653,Srinagar,44
23654,Surat,45
23655,Bangalore,5
23656,Meerut,29
23657,Srinagar,44
23658,Srinagar,44
23659,Ghaziabad,13
23660,Thane,46
23661,Kalyan,19
23662,Ludhiana,25
23663,Rajkot,40
23664,Chennai,8
23665,Kalyan,19
23666,Visakhapatnam,51
23667,Mumbai,32
23668,Vadodara,48
23669,Ahmedabad,4
23670,Kalyan,19
23671,Srinagar,44
23672,Chennai,8
23673,Kalyan,19
23674,Bangalore,5
23675,Hyderabad,16
23676,Nashik,37
23677,Thane,46
23678,Ghaziabad,13
23679,Hyderabad,16
23680,Meerut,29
23681,Vasai-Virar,50
23682,Thane,46
23683,Srinagar,44
23684,Indore,17
23685,Hyderabad,16
23686,Rajkot,40
23687,Indore,17
23688,Ludhiana,25
23689,Patna,38
23690,Rajkot,40
23691,Ludhiana,25
23692,Ahmedabad,4
23693,Indore,17
23694,Jaipur,18
23695,Patna,38
23696,Surat,45
23697,Varanasi,49
23698,Agra,3
23699,Mumbai,32
23700,Rajkot,40
23701,Ghaziabad,13
23702,Jaipur,18
23703,Agra,3
23704,Chennai,8
23705,Mumbai,32
23706,Ludhiana,25
23707,Surat,45
23708,Jaipur,18
23709,Hyderabad,16
23710,Lucknow,24
23711,Lucknow,24
23712,Kanpur,20
23713,Thane,46
23714,Indore,17
23715,Nashik,37
23716,Surat,45
23717,Bhopal,7
23718,Kolkata,23
23719,Vadodara,48
23720,Visakhapatnam,51
23721,Chennai,8
23722,Ghaziabad,13
23723,Agra,3
23724,Chennai,8
23725,Jaipur,18
23726,Hyderabad,16
23727,Lucknow,24
23728,Agra,3
23729,Jaipur,18
23730,Bhopal,7
23731,Patna,38
23732,Meerut,29
23733,Surat,45
23734,Hyderabad,16
23735,Srinagar,44
23736,Varanasi,49
23737,Hyderabad,16
23738,Kalyan,19
23739,Srinagar,44
23740,Visakhapatnam,51
23741,Kalyan,19
23742,Kalyan,19
23743,Jaipur,18
23744,Lucknow,24
23745,Delhi,10
23746,Ludhiana,25
23747,Bhopal,7
23748,Vadodara,48
23749,Ludhiana,25
23750,Surat,45
23751,Bhopal,7
23752,Jaipur,18
23753,Rajkot,40
23754,Agra,3
23755,Vadodara,48
23756,Vasai-Virar,50
23757,Patna,38
23758,Meerut,29
23759,Agra,3
23760,Bhopal,7
23761,Lucknow,24
23762,Bhopal,7
23763,Kolkata,23
23764,Thane,46
23765,Kolkata,23
23766,Thane,46
23767,Srinagar,44
